project_id,bim360_account_id,service,status,created_at
155855b5-87db-456f-b671-35879aa276db,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-02-16 16:43:07.681471
b484abb5-45e5-4822-9622-c9ad0d7718d3,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-02-23 16:12:17.766909
1022c35c-a7a2-4aba-a4be-bd4847dc28fa,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2020-01-29 13:40:15.733298
03f9dbb4-5148-4bcf-b1a9-425245cf7013,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-10-11 20:43:44.37982
8d90ac7e-9db5-405a-9df1-e1bcc61b708c,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-10-11 14:27:36.325459
ba37214b-fc73-4686-a4a8-8a23541776e5,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-12-03 14:22:51.581289
91ca8d46-ec91-473a-a8da-1de9893fbc1b,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-02-25 20:30:07.306355
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,projectManagement,archived,2023-08-21 14:02:13.047
14646f8b-1a41-495c-956a-a8945e57caff,956c9a49-bc6e-4459-b873-d9ecea0600cb,field,archived,2023-08-21 14:03:20.955
422b7202-4892-479f-bb93-576384485977,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-03-12 19:34:54.90375
c42a9895-6dd8-4c6b-977f-5053995195d4,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-03-16 13:27:03.3172
c42a9895-6dd8-4c6b-977f-5053995195d4,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-03-16 13:27:27.188
8b2b9c23-5380-48a8-aaa5-5c54b7c1a621,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-07-22 17:41:39.366721
f974130c-4c06-4d28-8ede-dc2d2a3635bf,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-11-08 13:22:40.243309
a2444e93-588f-4144-b4af-c59c3f8e0a36,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-03-31 13:48:14.280419
0443f669-8d53-44d5-bc8b-b0743682f759,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-04-02 18:49:38.945
0443f669-8d53-44d5-bc8b-b0743682f759,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-04-02 18:49:10.54191
ec6d1f47-e285-42b6-91fc-8c62204ebe73,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-11-11 12:57:56.518713
65efe83c-465a-4651-af09-1de46086e6dc,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2019-11-25 20:58:50.651546
b75bc8e5-12ad-4914-b370-49854f879b7d,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-04-06 17:14:20.660396
daaa935a-b248-47c3-a9b0-af144adbe602,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-04-07 16:38:54.461275
144b0d9e-7ae2-45bb-9a4f-d03c655db66c,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-04-27 17:44:18.844345
4aa1211e-7aa8-4877-8498-5870e48f5adb,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-04-27 18:20:58.971
92c10777-6514-44b4-9b92-4e2df95c61ec,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-12-06 20:19:32.510191
8f4314ce-d6cc-4b8a-b877-df27d458313e,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-12-07 16:41:13.122969
3db9f5b3-4caf-4518-ada3-73683d87cd9f,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-05-06 18:17:36.407237
042c4d2e-9e0c-4608-b19a-69c3c21e805a,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-05-07 14:44:43.596077
e1d8c408-fbea-4266-9407-44a0429e4921,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-12-09 21:50:00.186145
c6e5ee03-a287-4b6f-9723-bc4106ad7543,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-06-14 14:08:48.421508
c6e5ee03-a287-4b6f-9723-bc4106ad7543,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-06-14 14:09:11.231
4aa1211e-7aa8-4877-8498-5870e48f5adb,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,inactive,2021-04-27 18:20:40.075226
f4833d4f-d121-42d4-995d-ea984599819e,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-05-14 11:57:59.65436
98726c48-02bc-4d11-a8d4-cdbeb1a09a01,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-06-15 13:04:31.311616
c30a437b-a9d1-4205-ad02-0f24d1d6bc06,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-05-18 18:52:34.759688
beabaafe-6f39-45fb-9849-a1c8152536bb,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-11-16 15:41:50.977761
fa94a3ff-b3e5-4328-abac-f04b12762ef2,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-10-05 15:00:49.482
a2a2055e-79c9-4a5a-9d56-83a97c93ea17,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-06-22 13:11:17.94
a2a2055e-79c9-4a5a-9d56-83a97c93ea17,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-06-22 13:10:55.145577
53e93844-1eb1-4fd1-ad59-068f5bec329a,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2021-05-06 14:36:14.314
53e93844-1eb1-4fd1-ad59-068f5bec329a,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-05-06 14:34:43.257
53e93844-1eb1-4fd1-ad59-068f5bec329a,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-05-06 14:34:20.556464
6b4dd94a-c296-4236-a48a-28e98eaa3283,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-06-23 20:28:02.072469
61680550-8e89-425c-9236-7a00fb1e8c6f,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-06-24 12:14:48.810059
daaa935a-b248-47c3-a9b0-af144adbe602,956c9a49-bc6e-4459-b873-d9ecea0600cb,modelCoordination,archived,2021-07-27 20:03:10.66
cfb54e9d-08da-4a07-b01a-dbfdb41e3972,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-06-25 18:29:26.626325
b41d4743-2e13-4ab8-bc53-dbf60e0917cf,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-06-29 13:36:50.306
b41d4743-2e13-4ab8-bc53-dbf60e0917cf,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-06-29 13:36:31.910221
821b7548-3d77-47de-ac72-ac34c9fbb497,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-12-17 14:03:35.289875
9452f54e-7784-4481-8524-b10a795ede78,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-09-01 14:07:23.465044
a3dfd405-dce5-4250-b574-0adaa13fcb58,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-07-01 20:12:13.375
a3dfd405-dce5-4250-b574-0adaa13fcb58,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2021-07-01 20:11:54.082967
c91bee0e-4374-417e-b849-b0d4c8fe561b,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-07-02 14:29:22.219652
c2cdd4b3-86bc-4795-92de-254b04c7ee84,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-09-07 17:56:35.657064
d0735945-f2e1-40f0-ac82-ca2e3e5d8c4d,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-09-08 12:51:14.623412
fb16071a-75f7-4b7c-8ef3-93002f90bcd7,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-12-17 19:59:25.505849
dbac6d67-42a6-415c-b9ed-f8b9e4ce01bb,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-10-29 14:11:55.016643
2bf57177-0a07-414a-b37a-42b5c2e01ce4,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-10-27 18:16:57.439319
83d9e91d-ab6c-460f-b6bd-be6831d786e7,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-11-19 18:05:34.282282
06a76513-3c57-4892-95e8-6fff1e6f161a,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-11-19 14:15:17.519452
0a76c93c-6f2f-492d-bc22-05c65302a281,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-12-21 13:30:09.292918
2b9d6131-c11c-4f00-a3ff-17b93e406062,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2021-12-21 18:21:37.075779
08fab244-8162-4eeb-b707-6667c6b92460,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-11-17 20:59:41.327
4f07e0a4-8c23-4b97-bcb8-45f01dee261a,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-11-20 19:04:01.214
d35cd491-1b4b-43a3-ae36-b60c943f01bf,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-12-23 15:12:48.147
756807c3-b937-4641-a3fd-1999b341021e,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-09-28 12:48:03.96
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-10-01 20:49:42.921
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,fieldManagement,archived,2023-08-21 14:02:15.015
ff408b5e-5acf-4491-acc3-e230353358cc,956c9a49-bc6e-4459-b873-d9ecea0600cb,field,archived,2023-08-21 14:03:37.976
c8063789-b34f-45c4-9337-6e8354685642,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-10-07 17:57:56.13
c3c9484a-ef46-41bf-8645-a92eefefa0ef,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-10-09 12:09:02.718
83d38beb-3733-4f51-80f9-d48b8b8a71b9,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-02-02 21:34:18.221
c65bec6d-c733-4193-9e60-3ee13ae354d0,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-11-12 16:29:25.733
0602e1c3-d38d-46b0-a457-3cbd413c62dc,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,inactive,2021-11-10 13:00:17.243987
0560d234-dbe5-4a5d-a82b-ffbc1e036e6e,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2022-03-30 14:29:56.301
0560d234-dbe5-4a5d-a82b-ffbc1e036e6e,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2022-03-30 14:29:32.7146
0560d234-dbe5-4a5d-a82b-ffbc1e036e6e,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2022-03-30 14:35:27.47
0602e1c3-d38d-46b0-a457-3cbd413c62dc,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2022-04-01 18:10:04.135
c2fd4b25-cfb3-4605-8a5a-709c073034ae,956c9a49-bc6e-4459-b873-d9ecea0600cb,modelCoordination,archived,2022-06-07 10:54:46.891
0cd958c9-ce21-4466-ad52-1ac7336707bf,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2022-05-16 15:39:31.793101
0cd958c9-ce21-4466-ad52-1ac7336707bf,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,active,2022-05-16 15:44:30.588
425e47dd-f2ac-4e9e-b2fa-5f66692da43e,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2022-07-13 17:33:16.949059
c2fd4b25-cfb3-4605-8a5a-709c073034ae,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,archived,2022-01-13 15:03:19.881306
c2fd4b25-cfb3-4605-8a5a-709c073034ae,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2022-01-13 15:03:40.412
0602e1c3-d38d-46b0-a457-3cbd413c62dc,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-11-10 13:01:03.706
425e47dd-f2ac-4e9e-b2fa-5f66692da43e,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2022-07-13 17:33:44.741
573d82c5-0895-42e0-bbb9-d47c755504c1,956c9a49-bc6e-4459-b873-d9ecea0600cb,insight,active,2024-11-04 15:39:59.545188
fc67d9b3-3808-4fed-b33b-43f621ed9f82,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-05-05 14:05:06.801528
fc67d9b3-3808-4fed-b33b-43f621ed9f82,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2020-05-05 15:20:55.469685
596562f7-9d73-41f3-aaee-daa91a9d5a0d,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-06-01 13:53:35.976
98726c48-02bc-4d11-a8d4-cdbeb1a09a01,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-06-15 13:04:52.891
c9467327-2016-4182-be4f-acfb335e7c45,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-09-18 12:59:19.7
042c4d2e-9e0c-4608-b19a-69c3c21e805a,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-05-07 14:45:22.335
b5adbfc2-9c05-40e5-8e8e-6eff871e720b,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-08-03 13:10:33.945
144b0d9e-7ae2-45bb-9a4f-d03c655db66c,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-04-27 17:44:34.137
422b7202-4892-479f-bb93-576384485977,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-03-12 19:35:31.93
14646f8b-1a41-495c-956a-a8945e57caff,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-04-08 18:02:40.951
14646f8b-1a41-495c-956a-a8945e57caff,956c9a49-bc6e-4459-b873-d9ecea0600cb,fieldManagement,archived,2023-08-21 14:03:09.263
14646f8b-1a41-495c-956a-a8945e57caff,956c9a49-bc6e-4459-b873-d9ecea0600cb,projectManagement,archived,2023-08-21 14:03:07.157
980cb6db-ba0a-4d02-9cea-955973df037b,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-04-12 18:52:51.917
3db9f5b3-4caf-4518-ada3-73683d87cd9f,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-05-06 18:17:52.167
c30a437b-a9d1-4205-ad02-0f24d1d6bc06,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-05-18 18:52:51.381
c91bee0e-4374-417e-b849-b0d4c8fe561b,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-07-02 14:30:12.615
9452f54e-7784-4481-8524-b10a795ede78,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-09-01 14:07:45.219
d0735945-f2e1-40f0-ac82-ca2e3e5d8c4d,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-09-08 12:54:17.189
a53730df-a1f6-4cfe-b5e2-fd1eab55d3e9,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-08-19 17:07:02.251
1c80df94-2545-45c9-b349-2e9988e633c9,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-08-23 17:34:40.728
dbac6d67-42a6-415c-b9ed-f8b9e4ce01bb,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2022-01-21 15:50:48.141
dbac6d67-42a6-415c-b9ed-f8b9e4ce01bb,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-10-29 14:12:09.279
2bf57177-0a07-414a-b37a-42b5c2e01ce4,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-10-27 18:17:11.75
06a76513-3c57-4892-95e8-6fff1e6f161a,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-11-19 14:15:32.833
83d9e91d-ab6c-460f-b6bd-be6831d786e7,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-11-19 18:05:47.911
f974130c-4c06-4d28-8ede-dc2d2a3635bf,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-11-08 13:23:00.622
2b9d6131-c11c-4f00-a3ff-17b93e406062,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-12-21 18:21:51.602
ba37214b-fc73-4686-a4a8-8a23541776e5,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-12-03 14:23:07.456
92c10777-6514-44b4-9b92-4e2df95c61ec,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-12-06 20:19:47.451
8f4314ce-d6cc-4b8a-b877-df27d458313e,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-12-07 16:41:32.387
96cc8f7f-95cc-44b2-a3da-25af66c58da6,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-03-11 15:11:45.264
78b5582f-3b03-4a29-8fc8-646cc4fb8b18,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-06-16 12:40:49.725
78b5582f-3b03-4a29-8fc8-646cc4fb8b18,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2020-06-16 12:40:49.723
1c627fac-9c0a-4661-85df-fd6ce41d592b,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2020-02-24 21:21:22.055467
1c627fac-9c0a-4661-85df-fd6ce41d592b,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-02-24 21:20:55.487808
496d0984-e920-4255-8b84-3fc95292371b,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-06-22 12:41:50.576
104c132e-2fa4-47d4-aebf-496a4b32efec,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-07-13 15:37:13.593
f4833d4f-d121-42d4-995d-ea984599819e,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-05-14 11:58:19.103
9fd1f9ce-ddb1-4b15-9d5f-1777b53f4982,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-11-16 15:53:42.878
91ca8d46-ec91-473a-a8da-1de9893fbc1b,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-02-25 20:30:24.317
62d8bf6b-c691-4b7b-9256-417a200cc619,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-11-11 14:04:16.815
59bc4d32-480a-466b-9885-5ab9de463ea2,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-02-17 15:44:54.604
9ce95506-095c-4ce1-b882-b726230c86c3,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-02-16 15:53:43.06
58fa108b-f2ca-47fa-a15c-8e5fcc85bd02,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-03-08 21:38:59.94
b75bc8e5-12ad-4914-b370-49854f879b7d,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-04-06 17:14:39.262
4d911616-8373-4231-9d1f-77076a04bcce,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-04-12 19:00:19.044
fd1eceab-63d1-47ae-bd72-b6d9569af17d,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-08-12 14:39:16.814
fd1eceab-63d1-47ae-bd72-b6d9569af17d,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2022-02-01 13:02:45.379
61680550-8e89-425c-9236-7a00fb1e8c6f,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-06-24 12:15:11.937
cfb54e9d-08da-4a07-b01a-dbfdb41e3972,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-06-25 18:30:01.207
03f9dbb4-5148-4bcf-b1a9-425245cf7013,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-10-11 20:44:08.98
5d10da81-3e79-432b-923a-40ef15033b53,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-08-06 14:52:41.614
8d90ac7e-9db5-405a-9df1-e1bcc61b708c,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-10-11 14:27:54.312
ec6d1f47-e285-42b6-91fc-8c62204ebe73,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-11-11 12:58:14.132
4152945c-924d-4a9f-b56a-d4d1b5336b59,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-10-05 14:50:54.173
c2cdd4b3-86bc-4795-92de-254b04c7ee84,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-09-07 17:56:55.272
ee52bc11-31fa-43b3-adaf-a28042ace97e,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-09-28 17:40:15.706
fb16071a-75f7-4b7c-8ef3-93002f90bcd7,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-12-17 19:59:38.783
0a76c93c-6f2f-492d-bc22-05c65302a281,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-12-21 13:30:23.905
821b7548-3d77-47de-ac72-ac34c9fbb497,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-12-17 14:03:50.474
573d82c5-0895-42e0-bbb9-d47c755504c1,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2024-11-04 15:40:17.548
8b2b9c23-5380-48a8-aaa5-5c54b7c1a621,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-07-22 17:41:55.904
155855b5-87db-456f-b671-35879aa276db,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2021-02-16 16:43:55.163
cd3d9a78-a15f-4078-9d62-90a62ce6b978,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-04-29 20:10:46.844506
cd3d9a78-a15f-4078-9d62-90a62ce6b978,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2020-04-29 20:11:32.44393
e9150b36-e4d0-4ea2-adf9-f3f7f2219f8d,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-07-17 12:44:18.322
a14ec19a-bdb4-453b-a6f6-f185aa649022,956c9a49-bc6e-4459-b873-d9ecea0600cb,designCollaboration,archived,2020-01-02 19:51:39.422629
a14ec19a-bdb4-453b-a6f6-f185aa649022,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,archived,2020-01-02 19:50:52.1546
e1d8c408-fbea-4266-9407-44a0429e4921,956c9a49-bc6e-4459-b873-d9ecea0600cb,documentManagement,active,2021-12-09 21:50:18.894
e1d8c408-fbea-4266-9407-44a0429e4921,956c9a49-bc6e-4459-b873-d9ecea0600cb,projectManagement,inactive,2026-02-18 14:07:33.38
